Sample_Name;Short_Sample;Sample_ID;Organism;Genotype;Compartment;Timepoint;Abbrev;Summary;shannon;p_value
57;BactV5V7-BC338-193_S338_L001;Bact_S193;193;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;4.21420105421812;0.00553658411846534
58;BactV5V7-BC339-194_S339_L001;Bact_S194;194;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;3.96154256933351;0.0114680730222375
59;BactV5V7-BC340-204_S340_L001;Bact_S204;204;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;4.17014387461701;0.00553658411846534
60;BactV5V7-BC341-206_S341_L001;Bact_S206;206;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;4.32510316700152;0.00553658411846534
61;BactV5V7-BC342-207_S342_L001;Bact_S207;207;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;4.15282561832133;0.0114680730222375
62;BactV5V7-BC343-208_S343_L001;Bact_S208;208;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;4.26194717214695;0.00553658411846534
63;BactV5V7-BC344-212_S344_L001;Bact_S212;212;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;4.25732000358037;0.00553658411846534
64;BactV5V7-BC345-213_S345_L001;Bact_S213;213;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;4.21392046609229;0.00553658411846534
65;BactV5V7-BC346-214_S346_L001;Bact_S214;214;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;4.28893196169258;0.00553658411846534
66;BactV5V7-BC348-216_S348_L001;Bact_S216;216;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;4.18164994674587;0.00553658411846534
