Sample_Name;Short_Sample;Sample_ID;Organism;Genotype;Compartment;Timepoint;Abbrev;Summary;shannon;p_value
78;FunITS-BC48-207_S48_L001;Fun_S207;207;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;1.08727180736536;0.0940406663744412
79;FunITS-BC49-208_S49_L001;Fun_S208;208;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;0.472448181163305;0.0772174015717727
80;FunITS-BC51-210_S51_L001;Fun_S210;210;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.12318781563256;0.943861061170511
81;FunITS-BC52-211_S52_L001;Fun_S211;211;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.81633009971921;0.943861061170511
82;FunITS-BC53-212_S53_L001;Fun_S212;212;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.15845502989989;0.0772174015717727
83;FunITS-BC54-213_S54_L001;Fun_S213;213;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;0.865439846027761;0.0772174015717727
84;FunITS-BC55-214_S55_L001;Fun_S214;214;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;0.939560571717137;0.0772174015717727
85;FunITS-BC57-216_S57_L001;Fun_S216;216;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.91584773045739;0.0772174015717727
86;FunITS-BC58-217_S58_L001;Fun_S217;217;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.372011085930301;0.943861061170511
87;FunITS-BC59-218_S59_L001;Fun_S218;218;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.61518999928128;0.943861061170511
88;FunITS-BC60-219_S60_L001;Fun_S219;219;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;0.929135152668866;0.943861061170511
89;FunITS-BC61-220_S61_L001;Fun_S220;220;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.70890701948276;0.0772174015717727
